date,open,high,low,close,volume
2019-12-02,4897.6300,4930.5850,4889.3190,4905.4200,6315015936
2019-12-03,4889.4060,4926.4540,4863.6620,4926.4540,6034552576
2019-12-04,4902.4850,4935.5690,4901.0360,4920.6680,6349645056
2019-12-05,4927.7750,4978.9890,4923.1110,4967.6020,7407710464
2019-12-06,4968.0410,5010.5130,4954.7850,5010.5100,7370595584
2019-12-09,5020.2210,5040.2400,5005.8410,5024.6040,8848641536
2019-12-10,5012.4710,5054.3120,4998.1470,5049.0510,8293633024
2019-12-11,5044.9360,5052.3500,5007.5590,5027.2780,8601103872
2019-12-12,5025.4900,5044.1970,5008.3670,5012.0010,8005543936
2019-12-13,5047.8970,5082.7590,5029.8830,5073.6850,9997918464
2019-12-16,5095.3480,5166.0390,5081.9090,5166.0390,11652253184
2019-12-17,5167.2290,5257.8270,5161.1520,5236.0620,15021914112
2019-12-18,5235.4760,5267.4060,5221.6980,5235.1240,12926439936
2019-12-19,5236.9150,5255.1680,5215.8840,5241.7370,11366629376
2019-12-20,5244.2130,5258.0050,5182.0630,5184.6750,11799847168
2019-12-23,5161.2820,5188.8500,5079.4410,5084.3500,10565253120
2019-12-24,5098.8050,5165.1560,5092.9060,5162.0700,8545191680
2019-12-25,5157.3660,5195.8660,5153.5130,5183.0980,9591867648
2019-12-26,5181.3810,5219.1400,5171.4400,5219.1400,9562553344
2019-12-27,5223.4700,5252.7870,5175.8520,5179.1920,12625962752
2019-12-30,5160.3100,5242.1230,5119.8550,5241.9380,11686945536
2019-12-31,5239.9130,5269.8730,5228.1720,5267.6620,10388965888
2020-01-02,5306.6670,5374.9080,5288.1670,5366.1370,14589440512
2020-01-03,5376.0320,5395.2580,5351.8040,5380.6370,12845202176
2020-01-06,5365.2170,5481.5500,5355.0230,5434.8500,15958741504
2020-01-07,5441.9030,5499.8390,5440.6910,5499.8390,14414272256
2020-01-08,5481.9840,5500.1600,5409.5690,5423.7960,15540684800
2020-01-09,5465.8570,5497.5420,5457.3490,5497.5420,13243166720
2020-01-10,5511.6730,5516.0940,5455.2510,5480.2270,11381982208
2020-01-13,5478.3150,5559.6270,5447.7310,5559.6270,11807618048
2020-01-14,5576.6290,5583.7200,5539.8990,5542.3310,12981138432
2020-01-15,5532.9610,5545.1010,5492.6500,5530.0260,11242501888
2020-01-16,5539.4210,5559.0170,5514.6910,5527.6670,11189727488
2020-01-17,5539.7230,5555.4110,5499.4670,5510.0450,10494932992
2020-01-20,5523.0090,5587.5350,5500.5930,5587.5350,11540300032
2020-01-21,5581.0100,5581.9800,5515.1920,5523.9410,12460480768
2020-01-22,5502.5870,5597.9930,5440.1990,5575.5120,12347476992
2020-01-23,5521.7920,5558.4250,5326.9310,5377.7410,14577307136
2020-02-03,4896.8940,4960.7450,4896.8940,4910.9010,8177708288
2020-02-04,4736.1220,5013.7690,4736.1220,4996.4740,18967227904
2020-02-05,5035.4080,5178.4370,5026.4080,5123.9610,17109533952
2020-02-06,5128.1860,5299.1780,5100.4810,5282.8920,18595745536
2020-02-07,5287.2690,5329.3550,5226.6990,5327.0360,19114764288
2020-02-10,5322.0080,5389.0380,5301.4120,5388.4340,17670328320
2020-02-11,5390.5250,5396.9550,5323.7600,5361.2760,15250817792
2020-02-12,5345.5220,5461.6730,5340.4870,5459.9460,15104147200
2020-02-13,5456.6590,5482.7950,5397.2320,5412.8410,15820264192
2020-02-14,5407.4730,5474.4680,5375.9250,5420.8020,14534649600
2020-02-17,5454.4620,5594.4360,5454.4620,5594.4360,17463665664
2020-02-18,5607.8400,5660.8140,5577.8980,5660.8140,18509870080
2020-02-19,5654.1770,5678.8190,5601.3910,5603.2620,18564208384
2020-02-20,5619.5200,5712.1820,5580.0670,5706.7120,19207602688
2020-02-21,5704.8360,5822.3970,5700.9510,5784.0320,20723623936
2020-02-24,5784.5750,5884.1390,5754.6790,5865.4660,21809896192
2020-02-25,5745.6170,5912.2740,5643.8840,5897.7210,26736667904
2020-02-26,5824.0480,5885.2700,5724.4990,5743.3920,26637508096
2020-02-27,5770.2180,5829.0370,5689.5390,5753.7270,20469487616
2020-02-28,5558.4150,5641.7720,5438.8520,5451.2890,22430670848
2020-03-02,5516.4380,5683.2420,5505.2680,5656.4190,19951161088
2020-03-03,5756.7910,5832.3530,5658.1200,5710.0230,22632549376
2020-03-04,5670.4990,5719.1780,5603.9280,5716.5110,18513309696
2020-03-05,5795.2500,5811.2070,5732.1680,5801.1190,21723222016
2020-03-06,5737.0950,5802.6290,5723.7320,5763.8600,18529714688
2020-03-09,5668.6366,5699.9198,5525.8167,5525.8167,21853808900
2020-03-10,5459.1732,5675.8756,5423.4289,5675.1113,20840287700
2020-03-11,5692.7173,5708.9152,5589.5311,5589.5311,18775091200
2020-03-12,5507.3213,5549.3501,5446.7941,5493.8838,15875315700
2020-03-13,5225.5063,5507.3899,5224.7267,5457.2006,19526665900
2020-03-16,5496.8890,5496.8890,5183.3436,5200.1142,18684995200
2020-03-17,5245.5231,5300.5591,5052.6546,5212.0619,15913787800
2020-03-18,5257.9438,5333.1204,5119.4716,5119.4716,16428660400
2020-03-19,5119.9437,5185.0889,5020.4387,5157.8235,15459370200
2020-03-20,5217.4880,5225.0268,5129.0733,5219.2809,12751328900
2020-03-23,5079.3549,5129.1405,4981.6682,4998.9095,13868474500
2020-03-24,5089.1516,5118.0355,4963.2918,5096.0408,14078770500
2020-03-25,5200.7752,5229.2205,5160.3887,5217.4237,14688107000
2020-03-26,5180.4657,5227.4679,5157.1478,5166.1091,12565245000
2020-03-27,5222.8511,5227.7921,5134.4903,5137.3371,11704507300
2020-03-30,5073.7047,5074.6251,4974.3165,5027.4856,12398131600
2020-03-31,5073.5232,5090.5675,5030.5730,5041.4534,11160561200
2020-04-01,5029.5837,5108.1750,5007.7115,5019.2187,11215411100
2020-04-02,4998.6259,5147.2019,4998.1063,5147.2019,11335107800
2020-04-03,5143.5185,5161.5728,5085.0948,5107.0393,10947897800
2020-04-07,5202.5465,5273.0857,5197.5826,5267.0730,14510945200
2020-04-08,5243.1623,5291.4149,5232.6161,5271.7961,13778625400
2020-04-09,5301.2663,5336.1174,5289.3845,5322.4614,12509846200
2020-04-10,5321.7865,5321.7865,5197.9841,5208.5102,12381638800
2020-04-13,5176.4431,5198.3708,5140.8505,5169.1757,9818099300
2020-04-14,5197.1716,5288.5930,5189.8242,5288.5930,11018824400
2020-04-15,5291.9664,5320.5792,5264.0114,5268.7497,12247740000
2020-04-16,5245.9247,5328.1204,5238.4335,5316.9707,12074219300
2020-04-17,5354.9828,5377.1470,5309.5809,5318.4547,13696983300
2020-04-20,5329.8688,5381.7857,5311.1974,5381.7857,12064218200
2020-04-21,5358.6005,5358.6005,5287.6633,5343.8806,13074442600
2020-04-22,5304.7310,5388.2073,5296.2644,5387.6233,12359700600
2020-04-23,5402.6478,5407.4900,5354.9401,5357.7904,14461830200
2020-04-24,5350.5426,5354.7629,5258.5692,5273.5474,13138336700
2020-04-27,5278.9787,5314.4114,5249.3133,5265.7248,11713242700
2020-04-28,5268.1255,5273.2565,5102.0608,5227.8460,14082491000
2020-04-29,5203.7103,5269.7350,5201.4734,5226.8116,10592684900
2020-04-30,5261.0467,5368.8943,5261.0467,5353.8595,13303668600
2020-05-06,5320.9400,5451.4560,5318.4430,5451.3159,14167905000
2020-05-07,5454.2515,5473.7738,5425.7964,5445.7519,14014635400
2020-05-08,5474.8739,5527.0903,5467.6460,5507.6965,13631862200
2020-05-11,5529.1056,5547.9416,5466.6158,5496.1920,12985198500
2020-05-12,5494.0693,5519.2868,5441.7013,5512.4640,11594367700
2020-05-13,5495.8969,5546.5535,5483.9868,5536.2802,10789582200
2020-05-14,5513.0817,5528.0915,5485.0152,5487.1070,11919770100
2020-05-15,5510.1454,5543.9334,5486.2557,5507.9336,11265151100
2020-05-18,5522.7233,5528.7754,5454.9615,5478.8218,13365466400
2020-05-19,5515.0289,5548.2181,5504.2327,5547.8759,11200886000
2020-05-20,5545.0441,5547.1691,5473.7896,5489.7024,12349126400
2020-05-21,5508.2041,5511.2324,5415.5986,5426.1745,11455910800
2020-05-22,5421.7282,5421.8870,5307.2962,5328.2268,10641571100
2020-05-25,5323.9656,5344.2849,5293.2294,5316.6036,8438568100
2020-05-26,5341.1113,5421.9045,5341.0821,5420.2126,9096900800
2020-05-27,5426.5558,5426.5558,5358.4700,5369.4992,10396037100
2020-05-28,5367.2664,5390.1397,5290.2897,5361.1670,10252425100
2020-05-29,5349.5678,5416.6599,5336.0669,5406.3403,10500325000
2020-06-01,5446.2912,5576.6538,5446.2912,5569.4800,14169758200
2020-06-02,5595.3589,5596.4399,5544.1862,5566.4438,13902910300
2020-06-03,5583.7010,5618.2892,5567.0729,5572.3125,13834551900
2020-06-04,5589.3445,5597.2621,5549.3577,5576.7535,12077846500
2020-06-05,5585.1592,5592.3453,5542.8701,5585.4231,11225389700
2020-06-08,5618.3753,5627.1893,5567.2087,5575.3036,11944619000
2020-06-09,5582.1440,5616.0363,5560.1390,5610.3774,11487092900
2020-06-10,5611.6579,5616.6108,5581.9153,5615.2417,10836809700
2020-06-11,5618.6411,5673.3108,5567.5380,5589.1019,12751545400
2020-06-12,5483.7845,5620.2062,5479.2713,5591.4871,12954546500
2020-06-15,5605.8832,5661.9706,5590.6435,5590.6435,14535977600
2020-06-16,5633.2588,5695.3007,5624.8549,5695.3007,13395170300
2020-06-17,5708.6871,5735.4183,5685.6241,5735.4183,14683751800
2020-06-18,5738.0314,5744.4525,5705.2950,5734.4030,15815436600
2020-06-19,5733.4291,5796.3597,5727.6226,5787.1482,14176809800
2020-06-22,5793.7883,5815.3942,5770.8094,5784.0269,14539234900
2020-06-23,5783.1198,5809.2832,5755.3982,5804.3430,12574812700
2020-06-24,5808.5388,5824.3132,5773.2908,5789.0893,11024143600
2020-06-29,5774.4585,5789.1592,5740.2558,5762.4378,11776115100
2020-06-30,5790.0647,5875.3274,5788.2081,5864.4164,11535032400
2020-07-01,5884.5400,5885.8738,5814.7554,5881.8875,14283298200
2020-07-02,5880.8832,5979.9902,5858.5743,5975.2794,20118138000
2020-07-03,5989.9958,6052.5230,5968.0663,6051.5099,22682681800
2020-07-06,6095.9561,6318.3081,6095.9561,6299.8551,30237648900
2020-07-07,6368.3135,6480.0286,6300.2446,6380.0276,32586542500
2020-07-08,6378.9461,6541.4382,6352.3731,6535.4151,28884738900
2020-07-09,6541.2854,6712.1445,6530.0207,6693.7452,31741227100
2020-07-10,6664.3263,6763.8121,6644.3586,6676.4373,28873667200
2020-07-13,6710.6352,6899.6220,6710.6352,6899.5175,29730559500
2020-07-14,6897.0034,6897.0034,6672.7996,6807.7270,29386829700
2020-07-15,6815.6162,6838.1524,6598.5228,6638.8384,25647283000
2020-07-16,6642.3288,6710.9950,6305.1330,6319.9981,25331587000
2020-07-17,6327.0265,6447.5092,6272.9416,6344.5912,19680390900
2020-07-20,6419.0800,6526.8325,6340.6495,6526.8325,21241322200
2020-07-21,6546.5653,6591.0097,6500.8682,6563.3239,19396594900
2020-07-22,6554.1681,6699.6871,6534.7427,6620.6893,21010119800
2020-07-23,6562.0485,6629.2067,6431.2609,6620.0859,20799246200
2020-07-24,6584.8093,6609.2877,6265.3789,6283.9831,21901777700
2020-07-27,6304.5859,6337.3275,6229.4712,6298.7351,14554248100
2020-07-28,6345.6820,6385.3908,6307.7891,6359.6637,13883814400
2020-07-29,6341.0079,6530.2712,6324.0483,6530.2712,15922168400
2020-07-30,6548.7007,6564.7750,6491.4492,6511.4360,17761556100
2020-07-31,6499.3939,6619.2616,6463.4150,6579.6696,17991294100
2020-08-03,6635.3429,6739.8085,6614.4314,6739.8085,20726674600
2020-08-04,6758.4937,6764.9049,6672.8940,6697.7071,20947893600
2020-08-05,6696.6870,6790.0080,6653.2772,6772.8422,18484381600
2020-08-06,6780.3265,6792.2759,6656.2782,6770.3016,20522984200
2020-08-07,6743.2907,6755.5280,6578.6672,6688.8822,19812821400
2020-08-10,6666.5601,6768.8660,6651.7421,6725.2956,17535322700
2020-08-11,6727.7692,6756.8451,6594.9793,6600.8472,18084577100
2020-08-12,6580.0058,6599.6573,6395.0060,6528.3999,17788904500
2020-08-13,6552.3695,6592.1163,6518.4229,6552.6567,16206051500
2020-08-14,6542.6032,6629.5058,6506.0266,6623.5633,15687598800
2020-08-17,6646.5418,6752.3176,6614.1849,6744.5468,20140735700
2020-08-18,6747.6059,6811.5637,6737.5288,6789.3979,18916617500
2020-08-19,6782.5931,6782.5931,6661.9879,6666.2740,19430913600
2020-08-20,6622.0053,6672.4908,6570.6949,6593.7850,15764625800
2020-08-21,6628.9007,6686.0233,6589.1968,6643.9444,14296349300
2020-08-24,6667.2961,6702.7487,6589.9285,6688.9647,14302035400
2020-08-25,6698.1196,6734.4378,6631.6853,6652.5478,14709813000
2020-08-26,6650.4490,6660.7634,6501.2409,6525.8786,15373477100
2020-08-27,6538.1362,6585.7193,6486.7508,6578.7912,12983619800
2020-08-28,6571.8981,6695.3574,6553.9227,6691.2096,14194959300
2020-08-31,6719.2859,6765.8853,6667.6792,6668.4331,15602438500
2020-09-01,6667.1680,6710.4599,6637.6339,6710.4599,12563249000
2020-09-02,6725.6913,6742.5527,6647.0341,6717.5579,14956254800
2020-09-03,6715.1042,6732.6741,6638.4482,6662.2515,14211033500
2020-09-04,6545.8880,6631.0289,6538.4896,6618.5762,12535846200
2020-09-07,6619.8982,6669.3935,6459.1029,6478.8124,15558174800
2020-09-08,6493.7737,6542.9954,6432.9520,6525.0980,16123031800
2020-09-09,6455.3053,6471.4824,6319.2713,6349.2234,21691635100
2020-09-10,6404.6646,6414.9623,6219.6361,6235.5687,18104949700
2020-09-11,6209.7881,6319.6691,6209.7881,6311.9670,12462919400
2020-09-14,6350.3551,6381.1820,6297.9023,6351.2422,13050227700
2020-09-15,6351.0366,6388.1304,6328.5366,6387.8805,11518415400
2020-09-16,6379.5178,6387.7666,6321.5668,6353.8360,11337988700
2020-09-17,6345.6715,6416.0088,6291.6343,6367.0206,11895968100
2020-09-18,6367.7923,6473.5997,6353.5609,6469.4692,13522626400
2020-09-21,6492.2249,6515.3370,6434.3239,6445.9649,12602372100
2020-09-22,6392.0250,6462.9751,6341.4838,6358.6520,12130589400
2020-09-23,6382.2813,6411.2048,6356.1636,6392.0329,9504883300
2020-09-24,6353.6940,6354.6827,6243.2820,6244.6389,11280146700
2020-09-25,6271.7008,6285.4717,6206.1823,6236.8904,8779878800
2020-09-28,6255.0210,6261.9304,6171.0200,6178.4693,7896291500
2020-09-29,6206.9908,6280.4433,6179.8807,6228.7708,8137116400
2020-09-30,6245.1158,6260.1234,6155.0208,6192.5045,8148409300
2020-10-09,6300.0703,6373.9367,6290.4705,6357.9711,10038623100
2020-10-12,6408.0827,6541.3102,6399.6833,6541.1760,14482434900
2020-10-13,6538.8354,6557.8635,6486.3088,6551.3987,11155845000
2020-10-14,6547.8376,6547.8376,6492.6581,6508.3743,11862960400
2020-10-15,6511.0707,6518.5503,6456.7714,6460.0408,10700425200
2020-10-16,6456.7375,6473.6343,6388.6459,6428.6822,9873202200
2020-10-19,6466.5660,6483.5079,6346.2632,6358.3213,10366836300
2020-10-20,6349.6437,6423.1573,6324.3889,6423.1128,8618922400
2020-10-21,6426.1940,6426.5095,6323.4406,6350.0127,8751225500
2020-10-22,6331.8037,6334.5424,6256.2324,6317.1438,8572472900
2020-10-23,6312.0076,6362.4283,6202.5347,6213.2626,8056509000
2020-10-26,6195.3539,6239.7156,6127.3829,6214.3779,7339295600
2020-10-27,6187.4731,6227.8424,6168.9710,6221.3414,7558651600
2020-10-28,6221.7402,6254.7160,6164.2406,6245.9986,8713088800
2020-10-29,6168.9076,6287.6478,6159.1435,6255.1933,9258748300
2020-10-30,6272.9273,6274.6162,6103.8909,6111.4803,11212236000
2020-11-02,6119.4514,6162.2763,6095.8038,6143.1157,11175637900
2020-11-03,6175.1593,6245.5576,6155.7346,6241.7676,10544003600
2020-11-04,6246.6368,6256.0695,6181.0972,6234.1580,9292974500
2020-11-05,6294.6136,6358.4445,6273.3148,6351.9789,11884321500
2020-11-06,6366.1854,6366.1854,6254.0869,6301.2477,11824421100
2020-11-09,6337.4415,6452.9139,6337.4415,6421.6506,16002788200
2020-11-10,6434.4298,6435.4130,6339.2861,6373.0853,14192893200
2020-11-11,6356.3666,6375.2402,6292.8368,6294.6055,13072808100
2020-11-12,6305.0655,6340.9983,6285.2907,6315.4938,10468068700
2020-11-13,6304.4593,6319.4126,6248.3550,6306.9700,10711632200
2020-11-16,6319.7042,6387.4154,6294.2899,6387.3710,13367733000
2020-11-17,6380.7685,6380.7685,6300.5666,6336.9406,14127431800
2020-11-18,6333.4506,6382.4966,6314.3093,6341.0136,13398246200
2020-11-19,6328.0837,6370.1805,6293.5553,6360.5998,12380484500
2020-11-20,6354.7873,6429.8695,6351.3079,6422.9854,13066764500
2020-11-23,6435.9187,6516.2407,6407.0565,6472.9301,18192566800
2020-11-24,6472.7468,6495.1373,6454.6653,6475.1881,15406296500
2020-11-25,6489.2553,6489.7220,6350.3667,6350.3667,15381310600
2020-11-26,6349.8616,6358.1740,6284.9727,6334.3042,12323693600
2020-11-27,6337.3839,6351.8103,6276.0729,6351.6119,12088511600
2020-11-30,6360.4620,6397.7204,6309.4445,6320.9441,16315768200
2020-12-01,6307.8544,6437.9433,6299.4140,6426.6155,15095734000
2020-12-02,6437.9561,6446.8066,6392.9892,6434.9791,14970510500
2020-12-03,6437.3843,6461.0881,6392.8987,6440.8808,15221493300
2020-12-04,6426.0263,6471.8561,6409.6779,6464.7345,12885516900
2020-12-07,6465.9879,6472.8495,6417.6481,6424.6823,12107828200
2020-12-08,6424.1589,6448.3926,6406.7236,6423.6513,10549499200
2020-12-09,6430.4767,6437.4327,6307.2207,6307.2207,12151621300
2020-12-10,6295.3530,6350.9178,6267.1713,6320.0956,11057714200
2020-12-11,6328.8282,6340.3946,6163.4119,6209.4270,13264160600
2020-12-14,6207.8260,6260.6133,6176.5402,6259.0175,10687714900
2020-12-15,6250.0967,6276.5843,6228.6787,6265.5819,9798099400
2020-12-16,6268.2111,6271.0304,6219.0857,6235.4352,9928395000
2020-12-17,6225.0790,6312.0056,6184.5429,6308.9013,12770274400
2020-12-18,6310.1601,6332.5326,6269.2134,6291.9180,12862228800
2020-12-21,6302.2576,6401.5463,6293.9220,6398.5987,13634782200
2020-12-22,6372.8787,6378.4986,6241.5603,6250.0606,15131061800
2020-12-23,6255.3524,6330.6028,6242.6249,6307.6040,14404432300
2020-12-24,6308.4801,6308.4801,6202.4031,6205.2247,13122165300
2020-12-25,6190.9922,6284.5851,6186.0254,6278.4981,13447826700
2020-12-28,6283.7821,6288.2442,6219.0910,6244.4818,14896021400
2020-12-29,6240.7355,6280.0396,6196.4147,6199.8523,15447603200
2020-12-30,6196.4505,6289.2704,6188.5931,6269.2484,13804167300
2020-12-31,6282.9576,6370.5695,6281.0138,6367.1149,16019408600
2021-01-04,6395.6118,6501.5892,6359.0797,6482.7868,18662120900
2021-01-05,6470.2503,6539.7315,6452.5245,6539.7315,19672629200
2021-01-06,6549.7310,6569.1990,6472.7446,6528.1425,17852108600
2021-01-07,6523.6756,6567.2727,6467.4371,6538.1162,19713564100
2021-01-08,6541.5576,6598.3812,6484.3979,6557.5964,18083742900
2021-01-11,6557.4528,6572.8538,6419.7310,6455.3987,18325727100
2021-01-12,6425.8148,6543.2286,6425.8148,6543.2286,16231123700
2021-01-13,6550.0346,6553.6488,6457.8810,6496.9131,18491342000
2021-01-14,6471.7894,6516.2686,6402.6002,6439.8854,16302381600
2021-01-15,6427.1304,6447.8762,6339.4283,6417.5011,13824319900
2021-01-18,6414.8298,6529.4125,6392.0653,6514.4644,13683280700
2021-01-19,6510.4785,6532.6474,6456.1154,6476.3736,14761671600
2021-01-20,6477.6683,6535.4751,6449.2835,6535.4185,12852543200
2021-01-21,6552.0345,6649.8633,6550.8802,6622.4959,15680958700
2021-01-22,6619.8603,6643.6653,6573.8204,6637.8052,15806231000
2021-01-25,6636.2196,6711.5711,6599.9742,6645.3137,16562310300
2021-01-26,6621.1481,6624.4493,6515.2584,6532.9610,14337131100
2021-01-27,6527.6804,6564.2855,6481.1571,6557.1608,13976004900
2021-01-28,6475.8609,6529.8416,6405.8135,6414.3811,14482540600
2021-01-29,6448.6697,6462.3739,6255.7033,6346.1371,14604158100
2021-02-01,6338.6445,6397.0135,6328.3355,6393.2780,13732518300
2021-02-02,6404.8530,6459.4797,6361.0882,6454.7853,13239431300
2021-02-03,6459.6641,6484.4931,6399.3315,6399.3315,14545715500
2021-02-04,6375.6723,6414.2983,6249.5311,6328.7881,14886133000
2021-02-05,6343.8303,6382.9572,6236.2674,6239.8709,13513287900
2021-02-08,6247.9190,6354.0199,6215.7284,6323.1622,11613400400
2021-02-09,6334.4163,6468.4281,6330.7920,6457.8814,11931911000
2021-02-10,6474.7495,6542.7450,6424.7212,6525.1658,11904265900
2021-02-18,6657.3065,6678.6126,6564.3061,6614.5443,16689239200
2021-02-19,6600.2459,6706.3901,6542.7821,6703.4821,17876781700
2021-02-22,6731.5054,6810.9223,6657.0560,6657.0560,23706558500
2021-02-23,6613.6014,6701.4296,6609.0782,6631.2286,19265686600
2021-02-24,6633.2823,6661.4326,6477.7512,6536.1861,17371883200
2021-02-25,6600.2054,6609.5637,6484.5547,6499.1528,16206818200
2021-02-26,6365.7385,6446.9461,6346.1326,6364.3529,15076020600
2021-03-01,6407.1642,6491.9367,6404.8885,6488.4388,15860843700
2021-03-02,6514.0213,6514.0213,6386.4903,6433.3282,16587706900
2021-03-03,6426.0369,6528.2217,6420.2068,6524.7513,17101752400
2021-03-04,6482.7869,6485.1639,6371.7302,6401.9917,19433461600
2021-03-05,6325.7517,6442.0155,6319.5318,6403.4964,16650488500
2021-03-08,6453.7799,6488.8190,6253.6974,6256.4092,16854633900
2021-03-09,6235.3139,6250.9352,6033.4082,6108.0027,19643268600
2021-03-10,6164.7682,6179.8543,6053.0186,6062.2552,14255427900
2021-03-11,6074.3345,6213.9343,6045.5492,6213.8319,16081464300
2021-03-12,6231.4849,6232.5006,6137.9903,6222.3802,17574617800
2021-03-15,6192.2990,6229.5721,6111.3575,6173.8721,17079969100
2021-03-16,6176.0685,6222.1819,6124.7770,6195.2438,15284599200
2021-03-17,6180.8928,6230.5590,6124.0498,6225.3588,13484039600
2021-03-18,6231.1932,6300.9446,6227.1926,6273.8556,14072566500
2021-03-19,6195.2534,6258.1321,6167.5070,6206.6023,14323827500
2021-03-22,6208.9317,6307.5479,6206.0810,6305.6919,14304144500
2021-03-23,6307.9803,6307.9803,6181.1338,6219.1666,15096405200
2021-03-24,6180.3124,6232.1309,6131.8232,6142.5439,14767311100
2021-03-25,6118.8697,6190.9381,6108.2613,6157.4072,12930709300
2021-03-26,6164.8237,6264.5552,6164.8237,6251.7941,12888761000
2021-03-29,6269.9988,6277.7649,6215.7980,6254.9426,13963389400
2021-03-30,6239.4695,6287.8738,6217.3269,6280.3590,13440958400
2021-03-31,6277.6960,6277.6960,6205.9386,6254.0695,12512849200
2021-04-01,6259.4135,6321.5796,6238.3074,6311.6644,13037481800
2021-04-02,6316.5561,6341.6545,6291.7144,6326.6059,12393887100
2021-04-06,6345.8913,6367.7849,6323.2422,6343.0962,11148915800
2021-04-07,6350.3783,6350.3783,6289.0653,6348.0761,15001677500
2021-04-08,6332.9263,6385.1951,6309.1232,6356.7526,17374127800
2021-04-09,6345.2896,6360.4497,6307.6558,6335.2393,14130690000
2021-04-12,6325.2643,6344.1623,6203.5690,6226.4182,15544143900
2021-04-13,6210.2229,6254.8970,6193.8091,6209.7801,13038770900
2021-04-14,6206.6373,6287.8377,6206.6373,6277.2111,11743821700
2021-04-15,6263.6281,6281.4258,6211.6602,6276.4609,11977617600
2021-04-16,6283.8616,6344.9465,6276.4319,6339.5906,12676465300
2021-04-19,6331.7097,6431.7772,6315.0828,6425.2606,14220093000
2021-04-20,6419.7312,6467.3806,6410.2782,6428.5411,13467452300
2021-04-21,6396.2721,6434.6303,6369.7696,6420.2587,12105173300
2021-04-22,6444.2841,6472.8037,6424.7538,6445.4657,12492387700
2021-04-23,6445.5162,6463.9749,6412.9875,6462.7558,12611730600
2021-04-26,6480.3000,6546.6427,6437.1905,6442.6451,14496413900
2021-04-27,6434.6133,6466.2520,6399.4358,6446.2822,12589471200
2021-04-28,6433.0989,6489.7441,6410.3174,6489.7441,11723494300
2021-04-29,6495.6457,6502.4250,6453.5198,6491.9281,12830543900
2021-04-30,6470.3528,6503.1544,6434.7302,6485.7075,14425423900
2021-05-06,6503.6009,6548.0656,6440.3308,6489.3485,15414198100
2021-05-07,6505.5752,6524.1804,6439.8945,6444.4429,17751874900
2021-05-10,6461.4184,6493.4965,6437.1068,6475.9938,18908013400
2021-05-11,6436.2918,6472.8694,6349.7869,6456.0376,18726361100
2021-05-12,6434.9139,6521.4879,6419.7374,6512.0501,15649093000
2021-05-13,6448.9598,6496.9964,6426.5758,6439.0273,15965864600
2021-05-14,6454.6791,6525.8036,6421.2082,6525.8036,16624340700
2021-05-17,6521.8855,6613.8947,6521.8855,6578.1402,15936375800
2021-05-18,6578.9710,6604.6852,6558.7784,6599.5985,13250549100
2021-05-19,6582.1042,6590.9811,6544.8406,6584.3869,13518125500
2021-05-20,6541.0926,6580.4366,6506.4075,6548.7111,16232992300
2021-05-21,6557.4884,6570.4572,6512.8063,6527.8640,13435069500
2021-05-24,6515.8325,6564.0707,6494.6163,6544.1218,13722661200
2021-05-25,6549.3436,6628.6931,6524.3027,6619.6707,14469203600
2021-05-26,6631.3657,6642.3799,6612.4227,6628.2065,15623700300
2021-05-27,6629.2373,6685.4829,6620.7204,6685.4054,14516667600
2021-05-28,6699.2840,6718.0899,6643.6437,6668.1696,15731838500
2021-05-31,6681.5496,6729.0737,6667.2578,6728.9906,14692949300
2021-06-01,6718.6433,6742.9797,6656.6634,6739.7624,16109195700
2021-06-02,6740.5032,6748.1510,6662.7512,6681.4285,15736532000
2021-06-03,6680.1048,6744.5182,6654.4553,6667.7264,15488569100
2021-06-04,6642.0602,6725.6862,6628.0059,6693.0574,13786640400
2021-06-07,6705.7364,6729.8451,6689.7015,6721.5019,14056089600
2021-06-08,6726.0868,6752.6266,6652.3908,6684.5626,13868494700
2021-06-09,6677.1376,6712.2520,6656.0547,6692.9049,13651103400
2021-06-10,6688.8192,6773.4555,6683.4936,6765.6436,15428096400
2021-06-11,6773.6422,6775.8628,6717.2725,6725.9152,16956960700
2021-06-15,6734.0952,6736.5371,6649.2043,6663.6623,15220925000
2021-06-16,6659.4935,6662.7783,6554.8926,6566.2860,13680787700
2021-06-17,6554.3012,6618.5036,6554.3012,6616.1740,12449256200
2021-06-18,6610.2661,6671.8815,6587.0346,6657.7635,13802258100
2021-06-21,6652.6527,6722.9843,6638.5170,6707.1762,14303117200
2021-06-22,6723.2981,6748.9655,6691.8215,6739.7939,14654349700
2021-06-23,6741.5770,6803.9743,6720.5819,6789.9464,15530960900
2021-06-24,6791.8613,6791.8613,6743.3265,6754.8657,14504652200
2021-06-25,6748.8658,6824.8583,6739.0158,6813.4138,15148565900
2021-06-28,6814.3170,6843.5186,6802.8584,6828.5162,14550405000
2021-06-29,6833.0565,6835.0483,6756.9158,6765.4201,13662572200
2021-06-30,6767.7419,6812.3797,6757.3403,6808.1831,12540616100
2021-07-01,6827.6968,6827.6968,6716.6658,6716.6658,13835081100
2021-07-02,6701.0642,6718.5052,6651.4849,6658.0451,13647228700
2021-07-05,6670.1262,6716.1470,6663.5441,6711.0136,13473472100
2021-07-06,6727.9674,6747.8474,6633.6146,6709.4983,14501795400
2021-07-07,6661.8535,6765.4341,6642.5714,6764.1319,14764695200
